URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Pottery Form,Group,Description
http://opencontext.org/subjects/5FD213C7-9DAE-4E10-7DB8-BA82FCD64388,30.3287,35.4421,-200,360,Pottery,Bowl,Gruppe 6,"Bowl. Diam. 17 cm. Thickness: 3 mm. Fine gray 5YR 5/1 ware with black core. Light gray 5YR 7/1 slip and incised lines on interior. Black slip on rim exterior. Light red 2.5YR 6/6 band directly below rim and pink 5YR 8/3 slip on lower body exterior. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/7405645C-BC08-44D5-A73F-8B2D246850E9,30.3287,35.4421,-200,360,Pottery,Dipper Jug,Jugs,"7. Dipper Jug. Rim Diam. 6 cm. Base Diam. 3 cm. Thickness: 2 mm. Gray 5YR 5/1 core throughout. Exterior color is light brownish gray 10YR 6/2. Location: UT, Residential Quarter, Trench 94, Locus 43. Sequence No. 94110. Cf. North Ridge Tomb 1 (Bikai 2001, Fig. 6, 2-3), first half of CE first century."
http://opencontext.org/subjects/14C3C0A2-FB19-4515-6F9B-AA5B379AB461,30.3287,35.4421,-200,360,Pottery,Jug Base,Jugs,"51. Jug Base. Diam. 2.8 cm. Thickness: 1-3 mm. Medium fine light red 2.5YR 7/6 ware. Light red 10R 6/8 slipped upper body and drips on interior neck. Light reddish brown 2.5YR 7/4 slip on lower body. Three lines of vertical bevels rouletted on exterior. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/38950439-0666-4053-86CC-732BE7F53D55,30.3287,35.4421,-200,360,Pottery,Jug,Jugs,"46. Jug. Diam. 6.5 cm. Thickness: 2.5 mm. Light red 2.5YR 6/6 ware. Interior fabric color: reddish yellow 5YR 7/6. Self-same red 10R6/6 slip on exterior and interior neck. Neck decorated with 3 ridges. Flat loop handle with two ridges on top and combed sides. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/DF0BBF26-AD81-44FD-EB24-84D3F9199F23,30.3287,35.4421,-200,360,Pottery,Unguentarium,Small forms,"8. Unguentarium. Diam. 2.4 cm. Exterior light red 2.5YR 6/8 ware. Area of pink 7.5YR 8/3 slip on part of neck. Coarse fabric. Late first century CE context. Location: UT, Residential Quarter, Trench 94, Locus 77. Sequence No. 94223. Cf., North Ridge Tomb 2 (Bikai 2001, Fig. 9, 12)."
http://opencontext.org/subjects/7E9DB3BA-A7BE-4391-01F8-AD57D8F4C7C7,30.3287,35.4421,-200,360,Pottery,Strainer Jug Mouth,Strainer Jugs,"4. Strainer Jug Mouth. Diam. 7 cm. Thickness: 4-5 mm. Pale yellow 5Y 8/2 ware. Rouletted decoration around lower neck. Evidence of at least one broken handle. Location: UT, Residential Quarter, Trench 94, Locus 18. Sequence No. 94109. Cf., Oboda (Negev 1986, Fig. 538)."
http://opencontext.org/subjects/2F39FCFA-F3C7-4893-401D-CB7224820C17,30.3287,35.4421,-200,360,Pottery,Storage Jar,,"Storage Jar. Diam. 13 cm. Thickness: 6.5 mm. Light red 2.5YR 6/8 ware with gray core along interior. Very pale brown 10YR 8/2 slip on exterior. Location: UT Residential Quarter, Trench 94, Locus 75. Sequence No. 94197. Cf., North Ridge Tomb 1 (Bikai 2001, Fig. 6, 13)."
http://opencontext.org/subjects/99BF62EF-6534-47DD-DD7B-76CFD34B103E,30.3287,35.4421,-200,360,Pottery,Bowl,Gruppe 8,"Bowl. Cat. No. 02-P-56. Rim Diam. 7.2 cm. Base Diam. 4 cm. Light red 2.5YR 6/8 ware. Location: UT, Residential Quarter, Trench 94, Locus 21. Sequence No. 94262."
http://opencontext.org/subjects/800CD314-61AD-4B6D-934B-92376720FA0A,30.3287,35.4421,-200,360,Pottery,Jug,Jugs,"18. Jug. Diam. 4 cm. Thickness 2-3 mm. Coarse red 2.5YR 5/8 ware. Pale yellow 2.5YR 8/2 slip on exterior and rim top. Location: UT, Residential Quarter, Trench 94, Locus 53. Sequence No. 94050. Cf., North Ridge Tomb 2 (Bikai 2001, Fig. 8, 8), second half of CE first century to early second century."
http://opencontext.org/subjects/84FA9ECD-A62F-4BDC-C0F5-82581F2CD895,30.3287,35.4421,-200,360,Pottery,Bowl,Gruppe 6,"Bowl. Diam. 18 cm. Light red 2.5YR 7/6 ware. Light reddish brown 2.5YR 6/4 slip on the interior and exterior and applied more thickly on rim. Location: UT, Residential Quarter, Trench 94, Locus 63, Sequence No. 94088. Cf., Schmid 616, dated to the second half of the first century BCE."
http://opencontext.org/subjects/EACFD862-829E-4CFD-12CE-A19B2057C5D3,30.3287,35.4421,-200,360,Pottery,Strainer Jug Mouth,Strainer Jugs,"1. Strainer Jug Mouth.  Rim Diam. 3.8 cm. Hole Diam. 5 mm. Thickness: 3 mm. Light red 2.5YR 6/8 ware with thick black core along interior. Thick very pale brown 10YR 8/2 slip on exterior. Location: UT, Residential Quarter, Trench 94, Locus 60. Sequence No. 94009."
http://opencontext.org/subjects/8630E1AD-2963-435A-3467-D67059EBC6BA,30.3287,35.4421,-200,360,Pottery,Bowl,Gruppe 10,"Bowl. Diam. 20 cm. Thickness: 4 mm. Fine light red 2.5YR 7/8 ware. Very pale brown 10YR 8/2 slip on rim edge and upper body. Surfaces are rough. Slip is worn. Location: UT, Residential Quarter, Trench 94. Cf., Oboda (Negev 1986, 729) but smaller diameter and angle not as oblique."
http://opencontext.org/subjects/A2FD2A05-E475-4748-3CED-53891CB40FF0,30.3287,35.4421,-200,360,Pottery,Alabrastron rim,Small forms,"13. Alabrastron rim. Diam. 2.6 cm. Thickness: 0.15 cm. Gritty light reddish brown 5YR 6/4 fabric. Red 2.5YR 5/6 slipped exterior with very dark gray 10YR 3/1 palmette wreath decoration (similar to #14). Location: UT, Residential Quarter, Trench 89. Does not join with 14."
http://opencontext.org/subjects/FC206B8D-6C10-4415-08C8-DFCB1146428B,30.3287,35.4421,-200,360,Pottery,Jug/Jar Handle,Jugs,"3. Jug/Jar Handle. Diam. 8 mm. Fine light red 2.5YR 6/8 ware. Red 10R 5/8 slip on exterior. Excised grooves on sides of handle. Loop handle. RQ assemblage has two handles cut from the same ""roll"" because they have the exact same molding. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/D3790447-1043-4382-B6ED-4E778B50687A,30.3287,35.4421,-200,360,Pottery,Jug with Trefoil Spout,Jugs,"31. Jug with Trefoil Spout. Diam. 2.5 cm. Thickness: 3 mm. Handle size: 1.5 cm long x 0.5 cm thick. Medium fine light red 2.5YR 6/8 ware with black core in body. Location: UT, Residential Quarter, Trench 94. Cf., Oboda (Negev 1986, 834 and 977), although rim is not everted."
http://opencontext.org/subjects/C68A6772-5883-401A-20E5-4E95BEFEBEDA,30.3287,35.4421,-200,360,Pottery,Small Globular Jar,Small Jars,"11. Small Globular Jar. Diam. 7 cm. Thickness: 1.5 mm. Light red 2.5YR 6/8 ware. Vertical rim, thickened to the exterior and defined by excised grooves. Light red 10R 6/6 slip on exterior and upper body of interior. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/BCF3F55A-FB2E-4EAD-69E0-82D009C71F67,30.3287,35.4421,-200,360,Pottery,Casserole Bowl,Casserole Bowls,"114. Casserole Bowl. Diam. 23 cm. Light red 2.5YR 7/8 ware, with dark reddish-gray 10R 4/1 strokes on the interior, and pinkish white 7.5YR 8/2 slip on rim edge. Spout-like handle. UT, Residential Quarter, Trench 94, Locus 41, Room 10. Sequence No. 89875."
http://opencontext.org/subjects/9DB619EE-7703-44BD-1D17-E013E6F0A450,30.3287,35.4421,-200,360,Pottery,Cup,Cups/Chalices,"1. Cup. Diam. 9 cm. Thickness: 2 mm. Fine reddish gray 2.5YR 6/ ware with black core. Interior fabric color: light red 2.5YR 7/8. Light red 2.5YR 6/8 slip on exterior and upper part of interior. Slight groove on rim exterior. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/35E000D4-CAEA-42CB-A286-31BB87AAC678,30.3287,35.4421,-200,360,Pottery,Small Globular Jar,Small Jars,"3. Small Globular Jar. Rim Diam. 9 cm. Base Diam. 6 cm. Height: 5.7 cm. Thickness: 1.5-2.5 mm. Light red 2.5YR 6/8 ware. Everted rim. Rounded base. Light red 2.5YR 6/8 slip on exterior and over rim to counterpoint. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/31EF4845-B091-435A-C936-80F02DA9E52D,30.3287,35.4421,-200,360,Pottery,Cooking Pot,Cooking Pots,"12. Cooking Pot. Diam. 16 cm. Thickness: 3-4 mm. Light red 2.5YR 7/8 ware with shell, straw, black sand inclusions. Very pale brown 10YR 7/8 slip on exterior. Ribbed body. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
http://opencontext.org/subjects/B52B269C-B5C2-4D70-E494-554D8DA9AFEE,30.3287,35.4421,-200,360,Pottery,Bowl,Gruppe 9,"Bowl. Diam. 30 cm. Thickness: 3 mm. Coarse light red 2.5YR 7/8 ware. Light reddish gray 2.5YR 7/1 core in lower body. Vertical rim, thickened symmetrically with excised flange on rim top. Thin pink 5YR 8/3 wash on upper body. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/332A9C4B-4409-49B9-E112-6157E513F5E0,30.3287,35.4421,-200,360,Pottery,Jar/Jug Base,Jugs,"71. Jar/Jug Base. Diam. 4.3 cm. Thickness: 2.5 mm. Coarse light red 2.5YR 6/8 ware. Exterior slipped in red 10R 5/8. Single row of 8 mm long vertical lines above base. Clay excised from string-cut stump base to create ring base. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/95679DB1-4FC6-4679-91FC-C16EB36B6857,30.3287,35.4421,-200,360,Pottery,Jug Base,Jugs,"61. Jug Base. Diam. 5 cm. Thickness: 1.5 mm. Dark reddish gray 2.5YR 4/ ware. Light red 2.5YR 6/6 slip on exterior. One row of simple rouletting above ring base line on exterior and one row on top of ring, creating a scalloped edge. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/6CA318A3-77A7-45B7-0710-C998396DA367,30.3287,35.4421,-200,360,Pottery,Jug with Trefoil Spout,Jugs,"34. Jug with Trefoil Spout. Diam. 3.4 cm. Thickness: 3 mm. Fine light red 2.5YR 7/8 ware with rough exterior. Very pale brown 10YR 8/2 slip on exterior and interior neck. Location: UT, ""Great Cistern,"" Special Project 85, Locus 23. Sequence No. SP85172."
http://opencontext.org/subjects/3041AA9E-7154-4F80-BD72-506577F09F8F,30.3287,35.4421,-200,360,Pottery,Jar/Jug Base,Jugs,"81. Jar/Jug Base. Diam. 7 cm. Thickness: 2-3 mm. Light red 2.5YR 6/8 ware. Two drips of pink slip on exterior. Interior marked with slurry lines. Rouletting on underside of base. Location: UT, ""Great Cistern,"" Special Project 85, Locus 23. Sequence No. SP85172."
http://opencontext.org/subjects/28E75E94-218F-4DF0-B29F-779035382D8D,30.3287,35.4421,-200,360,Pottery,Amphora handle,Amphorae,"1. Amphora handle. Wall thickness: 9-10 mm. Light red 2.5YR 7/6 fabric on inside with thin outer layer of very pale brown 10YR 8/4. Lime, grog, pebble, black grit, and quartz, inclusions.  Location: UT, Residential Quarter, Trench 94, Locus 60. Sequence No. 94009."
http://opencontext.org/subjects/2C21A650-79C4-4A37-23ED-DF3EEC0ED372,30.3287,35.4421,-200,360,Pottery,Strainer Jug Neck,Strainer Jugs,"3. Strainer Jug Neck. Neck Diam. 5-7.3 cm. Hole Diam. 5 mm. Thickness: 3 mm. Pale yellow 2.5Y 8/3 ware. Two banks of multiple wavy combed lines. Handle set on angle. Location: UT, Residential Quarter, Room 6, Trench 94, Locus 56. Sequence No. 94112."
http://opencontext.org/subjects/E47158B9-923F-4412-F018-FAE3C3A27D29,30.3287,35.4421,-200,360,Pottery,Small Globular Jar,Small Jars,"6. Small Globular Jar. Diam. 6 cm. Thickness: 1 mm. Fine light red 2.5YR 6/8 ware with black core. Everted rim, thickened externally and with excised groove. Self-same light red 2.5YR 6/8 slip on exterior. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/4A221887-3E37-43D3-2D9F-33280F611EAE,30.3287,35.4421,-200,360,Pottery,Jug,Jugs,"45. Jug. Diam. 5.5 cm. Thickness: 2.5 mm. Fine light red 2.5YR 7/8 ware. Plain flaring rim, thickened slightly on exterior edge. Ridge on upper neck. Three bands of rouletting composed of simple angled strokes 3 mm long on shoulder. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/D161CF34-D441-43CC-0C0F-200B85CBC6EE,30.3287,35.4421,-200,360,Pottery,Storage Jar,,"Storage Jar. Diam. 10 cm. Thickness: 5 mm. Yellowish red 5YR 5/6 ware with black core. Yellow 10YR 7/6 slip on exterior. Location: UT, Trench 86, Locus 68. Sequence No. 86063. Cf., Ez Zantur (Gerber 2001a, Fig. 1), middle of CE fourth century."
http://opencontext.org/subjects/85AEE906-81F5-478F-CBE7-96A3C708EE9B,30.3287,35.4421,-200,360,Pottery,Alabrastron base,Small forms,"14. Alabrastron base. Diam. 4.0 cm. Thickness: 0.2 mm. Gritty light reddish brown 5YR 6/4 fabric. Red 2.5YR 5/6 slipped exterior with very dark gray 10YR 3/1 palmette wreath decoration (similar to #13). Location: UT, Residential Quarter, Trench 89."
http://opencontext.org/subjects/972BF29B-83A8-4177-3965-DD31239F7FA4,30.3287,35.4421,-200,360,Pottery,Cooking Pot,Cooking Pots,"15. Cooking Pot. Diam. 16 cm. Thickness: 3-5 mm. Light orange 2.5YR 6/8 ware with shell, quartz, sand and straw inclusions. Pink 7.5YR 8/3 slip on exterior. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
http://opencontext.org/subjects/527DFAA2-E3AA-469F-F681-C46EEDCF98CF,30.3287,35.4421,-200,360,Pottery,"Base, Stopper Cup?",Stopper Cups,"7. Base, Stopper Cup? Diam. 3.6 cm. Thickness: 3 mm. Fine reddish yellow 5YR 6/8 ware with thick black core. Exterior fabric color: light red 2.5YR 7/8. Interior fabric color: light red 2.5YR 6/8.  Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/682BF0EA-53F1-4978-CE0E-5B1F111BAC6A,30.3287,35.4421,-200,360,Pottery,Strainer Jug,Strainer Jugs,"6. Strainer Jug. Diam. c. 18 cm. Thickness: 2-6 mm. Red 2.5YR 5/8 ware. Very pale brown 10YR 8/2 slip on exterior that becomes gray 10YR 6/1 on the lower half. Location: UT, Residential Quarter, Trench 94, Locus 60. Room 10. Sequence No. 94009."
http://opencontext.org/subjects/F95BFF37-AB6E-40C4-43C7-5E3B7C3CF9C5,30.3287,35.4421,-200,360,Pottery,Jug Base,Jugs,"11. Jug Base. Diam. 6.5 cm. Thickness: 3 mm. Reddish gray 2.5YR 6/. Exterior light red 2.5YR 7/6 slipped with vestiges of very pale brown 10YR 8/2 as well. Location: UT, Residential Quarter, Trench 94, Locus 45. Room 8. Sequence No. 94002. Cf., Similar in form to #9."
http://opencontext.org/subjects/2305BF2F-832C-4BA2-D20E-5455B56A1676,30.3287,35.4421,-200,360,Pottery,Cooking Pot,Cooking Pots,"17. Cooking Pot. Diam. 15. Thickness: 3-5 mm. Coarse light red 2.5YR 7/8 ware with thin gray core. Self-same light red 2.5YR 7/6 slip on exterior. Lower exterior is burnt. Location: UT, Residential Quarter, Trench 94, Locus 75, Sequence No. 94197."
http://opencontext.org/subjects/120ACEA6-99D1-4E44-7DAA-866A5963EC4C,30.3287,35.4421,-200,360,Pottery,Bowl,Gruppe 6,"Bowl. Diam. 15 cm. Light red 2.5YR 7/6 ware, decorated with a white 2.5Y 8/1 band on the exterior rim. This is one of five rim fragments of similar form. Location: UT, Residential Quarter, Trench 94, Locus 53, Sequence No. 94072. Cf., Schmid Gruppe 6 648."
http://opencontext.org/subjects/7CFB0EB2-CD76-4BCD-3C47-5F38006CFAB3,30.3287,35.4421,-200,360,Pottery,Bowl,Gruppe 9,"Bowl. Diam. 14 cm. Thickness: 3 mm. Coarse light red 2.5YR 7/8 ware with thin pale orange core. Light red 10R 6/6 slip on upper body and just below carination. Self-same light red 2.5YR 6/8 slip on interior. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/3B47F77C-1B6F-4E94-CAD9-AB685674B448,30.3287,35.4421,-200,360,Pottery,Jar/Jug Base,Jugs,"70. Jar/Jug Base. Diam. 3 cm. Thickness: 2 mm. Fine light red 2.5YR 6/8 ware. Three rows of overlapping rouletting. Incised horizontal line defines decorative region on lower body. Excised rings from stump base. Location: UT Residential Quarter, Trench 94."
http://opencontext.org/subjects/1A3BC5D9-8AE2-486C-639F-D88D1FD53F7F,30.3287,35.4421,-200,360,Pottery,Juglet,Jugs,"4. Juglet. Pottery container P-25 (no dimensions). Reddish yellow 5YR 6/8 ware with very dark grayish brown 10YR 3/2 core. Red 10R 5/8 slip on exterior. Location: UT, ""Great Cistern,"" Special Project 85, Locus 23, Bottom of cistern. Sequence No. 85172."
http://opencontext.org/subjects/B834B5E5-9A2B-41B1-428A-9D1ADFD6444D,30.3287,35.4421,-200,360,Pottery,Chalice? Jar?,Cups/Chalices,"6. Chalice? Jar? Diam. 10 cm. Thickness: 1.5 mm. Fine light red 2.5YR 6/8 ware. Combed incisions on the one preserved handle. Two horizontal lines on exterior upper body. Red slip on exterior. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/BCA83874-49D0-4B38-224B-283856246F79,30.3287,35.4421,-200,360,Pottery,Casserole Bowl,Casserole Bowls,"103. Casserole Bowl. Diam. 19 cm. Light red 2.5YR 6/8 ware, with upper body exterior white-very pale brown 10YR 8/2 slip. Wavy incision on exterior. Location: UT, Residential Quarter, Trench 94, Locus 60, Room 10. Sequence No. 94009."
http://opencontext.org/subjects/8155C03F-F9ED-4A52-723E-70E10C1BCB0C,30.3287,35.4421,-200,360,Pottery,Jar/Jug Base,Jugs,"80. Jar/Jug Base. Diam. 9 cm. Thickness: 5 mm. Pale yellow 2.5Y 7/4 ware. Yellow exterior. Yellowish orange interior. Lime, grit, quartzite and grog inclusions. Location: UT, ""Great Cistern,"" Special Project 85, Locus 23. Sequence No. SP85172."
http://opencontext.org/subjects/46669BA0-0E5B-495C-705D-B16FA38081A0,30.3287,35.4421,-200,360,Pottery,Jug Neck,Jugs,"48. Jug Neck. Neck Diam. 2.8 cm. Thickness: 1.5 mm. Light red 2.5YR 7/8 ware with thick reddish gray 2.5YR 6/ core. Red 10R 5/8 slip on interior and light red 10R 6/8 slip on exterior. Loop handle is 1.3 cm wide. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/025537EA-B44F-4B12-F948-E94775A49EF1,30.3287,35.4421,-200,360,Pottery,Jug with Trefoil Spout,Jugs,"32. Jug with Trefoil Spout. Diam. 3.8 cm. Thickness: 3 mm. Coarse light red 2.5YR 7/8 ware. Very pale brown 10YR 8/3 slipped exterior and interior upper neck. Location: UT, Residential Quarter, Trench 94, Locus 41. Room 10. Sequence No. 89875."
http://opencontext.org/subjects/19CD6300-03AB-49A5-F008-D9B5221F0208,30.3287,35.4421,-200,360,Pottery,Cooking Pot,Cooking Pots,"20. Cooking Pot. Diam. 17 cm. Thickness: 5 mm. Coarse light red 2.5YR 6/8 ware with a pale brown core. Very pale brown 10YR 8/2 slip on exterior. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
http://opencontext.org/subjects/057B45B6-1079-40AE-EBA8-115BFD52CE1E,30.3287,35.4421,-200,360,Pottery,Bowl,Gruppe 8,"Bowl. Rim Diam. 7 cm. Base Diam. 4.7 cm. Height: 3.4 cm. Thickness: 2 mm. Very fine light red 2.5YR 7/8 ware. Simple rouletting on base underside. Spiral excised from center, perhaps from string cut. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/A406DF26-88D6-4147-42F6-9F555E3B24CD,30.3287,35.4421,-200,360,Pottery,Cooking Pot,Cooking Pots,"11. Cooking Pot. Diam. 16 cm. Thickness: 4-7 mm. Light orange 2.5YR 6/8 ware with thick dark gray core. 7.5YR 8/2 slip on exterior. Ribbed body. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
http://opencontext.org/subjects/A996A5FD-8721-4ECB-3548-E59395838A27,30.3287,35.4421,-200,360,Pottery,Stopper Cup,Stopper Cups,"4. Stopper Cup. Diam. 3 cm. Thickness: 3 mm. Fine light red 2.5YR 6/8 ware. Exterior fabric color: light red 2.5YR 6/6. Red 10R 5/6 slip on interior. Button base with ring created by excision. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/0E926FA6-3EF7-46B6-F051-AF147B72724F,30.3287,35.4421,-200,360,Pottery,Small Globular Jar,Small Jars,"10. Small Globular Jar. Diam. 6 cm. Thickness: 2-3 mm. Fine light red 2.5YR 6/8 ware. Flat loop handle attached with slip and pressure, leaving a thumb print. Second handle postulated. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/D3ED58DA-09EC-40E7-275C-648FEDB7925D,30.3287,35.4421,-200,360,Pottery,Bowl,Gruppe 10,"Bowl. Diam. 17 cm. Thickness: 3 mm. Medium coarse light red 2.5YR 7/6 ware with 1 mm grog inclusions. Pink 7.5YR 8/4 slip on exterior. Loop handle of irregular shape. Bottom of handle is burnt. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/E465B760-98F8-4874-6CE6-EE0FA2BA9300,30.3287,35.4421,-200,360,Pottery,Storage Jar,,"Storage Jar. Diam. 9 cm. Thickness: 3 mm. Light red 2.5YR 7/8 ware. Pink 5YR 8/3 slip on exterior body and handle.  Incised wavy line on shoulder. Location: UT, Residential Quarter, Trench 94, Locus 43. Sequence No. 94110."
http://opencontext.org/subjects/CE3B2A23-1475-4C2C-ACF4-01BC545004B8,30.3287,35.4421,-200,360,Pottery,Cooking Pot,Cooking Pots,"10. Cooking Pot. Diam. 13 cm. Thickness: 3-5 mm. Pale orange 2.5YR 6/8 ware with shell and grit inclusions. Pink 5YR 8/3 slip on exterior. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
http://opencontext.org/subjects/6077B5E4-FC04-497A-8422-C0C42A8765ED,30.3287,35.4421,-200,360,Pottery,Small Jar Base,Small Jars,"19. Small Jar Base. Diam. 2.4 cm. Thickness: 3 mm. Red 2.5YR 5/8 ware with black core. Location: UT, Baroque Room, Trench 89 Locus 21. Sequence No. 94263. In pottery container 140. Cf., Mampsis (Erickson-Gini 1999, Fig. 5. 2. 16)."
http://opencontext.org/subjects/2D0851A3-C0CC-40CC-D115-7633F7D6FC0C,30.3287,35.4421,-200,360,Pottery,Jug Base,Jugs,"55. Jug Base. Diam. 2.6 cm. Thickness: 2-7 mm. Dark reddish gray 2.5YR 4/ ware. Exterior fabric color: light red 2.5YR 6/6. Interior fabric color: reddish yellow 7.5YR 6/6. Knob base with excised ring. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/6D546B82-D639-402B-120F-FF016699ACC7,30.3287,35.4421,-200,360,Pottery,Unguentarium,Small forms,"10. Unguentarium. Rim Diam. 2.4 cm. Base Diam. 2.8 cm. Red 2.5YR 5/8 ware. Two fine incised lines around widest point. Burnished. Base incised with spiral. Location: UT, Residential Quarter, Trench 94, Locus 54. Sequence No. 89917."
http://opencontext.org/subjects/06CC5F1A-EB29-4AEB-13E7-74FA59F4FF72,30.3287,35.4421,-200,360,Pottery,Bowl,Gruppe 8,"Bowl. Diam. 8 cm. Thickness: 2 mm. Light red 2.5YR 6/8 ware. Location: UT, ""Great Cistern,"" Special Project 85, Locus 23. Sequence No. SP85172. Cf., North Ridge Tomb 1 (Bikai 2001, Fig. 5, 13), first half of CE first century."
http://opencontext.org/subjects/4F8FC0D9-1581-458F-4192-0EA517D38B90,30.3287,35.4421,-200,360,Pottery,Jar/Jug Base,Jugs,"76. Jar/Jug Base. Diam. 3.4 cm. Thickness: 1-2 mm. Fine light red 2.5YR 6/8 ware. Drop of pinkish white 5YR 8/2 slip on body. Single row of 5 mm long vertical strokes rouletted on bottom of foot. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/5E1B2182-D088-458F-EC27-032017949EB6,30.3287,35.4421,-200,360,Pottery,Chalice?,Cups/Chalices,"10. Chalice? Diam. 10.5 cm. Thickness: 2.5 mm. Fine light red 2.5YR 6/8 ware with pink core. Excised ridges on rim top. Location: UT, Residential Quarter, Trench 94. Cf., Petra Church (Gerber 2001a, Fig. 1.9), first century BCE."
http://opencontext.org/subjects/76A02207-018E-4FB6-568F-8D1B83911D79,30.3287,35.4421,-200,360,Pottery,Jug Base,Jugs,"57. Jug Base. Diam. 2.6 cm. Thickness: 2 mm. Fine light red 2.5YR 6/8 ware with thin black core in thickness near base. Self-same slip on exterior and spots on interior. Knob base with excised ring. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/421C7F36-8A4D-4166-186A-949003757EE4,30.3287,35.4421,-200,360,Pottery,Bowl,Gruppe 10,"Bowl. Diam. 19 cm. Thickness: 3 mm. Light red 2.5YR 7/8 ware. Self-same slip on exterior with pinkish white 5YR 8/2 slip above carination. Location: UT, Great Cistern, SP85, Locus 23. Sequence No. SP85172. Cf., Schmid, 669."
http://opencontext.org/subjects/4FF5CED3-55C8-42F8-33E8-BB59E856B23D,30.3287,35.4421,-200,360,Pottery,Jar/Jug Base,Jugs,"83. Jar/Jug Base. Diam. 7 cm. Thickness: 2 mm. Fine reddish gray 2.5YR 5/ ware. Exterior fabric color: light red 2.5YR 7/8. Interior color: light red 10R 6/8. Excision from inner and outer foot. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/B0360CB1-C2F1-47D0-A5AF-0E72E597E1F2,30.3287,35.4421,-200,360,Pottery,Storage Jar,,"Storage Jar. Diam. 18 cm. Thickness: 4.5 mm. Coarse reddish yellow 5YR 7/8 fabric with black core. Very pale brown 10YR 8/2 slip on exterior. Location: UT, Residential Quarter, Trench 94, Locus 60. Sequence No. 94009."
http://opencontext.org/subjects/21690B4E-4510-46B0-8D58-1BB1510D76BD,30.3287,35.4421,-200,360,Pottery,Small Globular Jar,Small Jars,"5. Small Globular Jar. Diam. 6 cm. Thickness: 1 mm. Light red 2.5YR7/6 ware with thick black core. Thick light red 10R 6/6 slip on exterior and sloppily applied over interior. Location: UT, Residential Quarter, Trench 94."
http://opencontext.org/subjects/1EC68A22-C751-4A72-2FFE-33AE3514B39B,30.3287,35.4421,-200,360,Pottery,Storage Jar,,"Storage Jar. Diam. 12 cm. Thickness: 3 mm. Red 2.5YR 6/8 ware with dark gray core. Pinkish white 5YR 8/2 slip on exterior. Location: UT, Great Cistern, Special Project 85, Locus 23. Sequence No. SP85172."
http://opencontext.org/subjects/1D073EA2-5751-48C9-D405-10F316977C39,30.3287,35.4421,-200,360,Pottery,Bowl,Gruppe 6,"Bowl. Rim Diam. 17 cm. Thickness: 3 mm. Pale orange 5YR 7/6 ware with light gray core and gritty texture. Decorated with a white band on rim exterior and white 2.5YR 8/3 slipped interior. Location: UT Residential Quarter, Trench 94."
http://opencontext.org/subjects/D77CD7BB-8B48-4560-7D4D-EA52C6A0FA4E,30.3287,35.4421,-200,360,Pottery,Bowl,Cooking Bowls,"125. Bowl. Diam. 26 cm. Thickness: 3.5 mm. Light red 2.5YR 6/8 ware with thick gray core. Very pale brown 10YR 8/3 slip on exterior and over rim top. Location: UT, Residential Quarter, Trench 94, Locus 53. Sequence No. 94050."
http://opencontext.org/subjects/03920A93-CEFD-4C6F-2F26-5B0E558CFBBE,30.3287,35.4421,-200,360,Pottery,Cooking Pot,Cooking Pots,"4. Cooking Pot. Diam. 20 cm. Thickness: 5 mm. Light red 2.5YR 7/6 ware. Everted rim and bulging neck. Very pale brown 10YR 8/3 slip on exterior. Location: UT, Residential Quarter, Trench 94, Locus 75. Sequence No. 94197."
